Season,Region,Site_ID,Sample_type,Sample_ID,Filter_no,Filter_ID,MP_category,MP_color,Length_mm
Spring2021,Ebay,Ebay2,oyster,Ebay2_mp8,1,Ebay2_mp8_1,fiber,clear,0.229
Spring2021,Ebay,Ebay2,oyster,Ebay2_mp8,1,Ebay2_mp8_1,fiber,clear,0.553
Spring2021,Ebay,Ebay2,oyster,Ebay2_mp7,6,Ebay2_mp7_6,fiber,clear,4.177
Spring2021,Ebay,Ebay2,oyster,Ebay2_mp7,6,Ebay2_mp7_6,fiber,black,6.459
Spring2021,Ebay,Ebay2,oyster,Ebay2_mp7,2,Ebay2_mp7_2,fiber,clear,0.633
Spring2021,Ebay,Ebay2,oyster,Ebay2_mp6,9,Ebay2_mp6_9,fiber,black,2.674
Spring2021,Ebay,Ebay2,oyster,Ebay2_mp6,4,Ebay2_mp6_4,fiber,grey,1.067
Spring2021,Ebay,Ebay2,oyster,Ebay2_mp6,3,Ebay2_mp6_3,fiber,black,2.131
Spring2021,Ebay,Ebay2,oyster,Ebay2_mp6,2,Ebay2_mp6_2,fiber,clear,2.192
Spring2021,Ebay,Ebay2,oyster,Ebay2_mp5,7,Ebay2_mp5_7,fiber,clear,3.114
Spring2021,Ebay,Ebay2,oyster,Ebay2_mp5,5,Ebay2_mp5_5,fiber,clear,1.083
Spring2021,Ebay,Ebay2,oyster,Ebay2_mp5,5,Ebay2_mp5_5,fiber,clear,0.909
Spring2021,Ebay,Ebay2,oyster,Ebay2_mp5,4,Ebay2_mp5_4,fiber,clear,3.896
Spring2021,Ebay,Ebay2,oyster,Ebay2_mp4,5,Ebay2_mp4_5,fiber,clear,1.646
Spring2021,Ebay,Ebay2,oyster,Ebay2_mp4,4,Ebay2_mp4_4,fiber,clear,1.55
Spring2021,Ebay,Ebay2,oyster,Ebay2_mp4,4,Ebay2_mp4_4,fiber,blue,2.881
Spring2021,Ebay,Ebay2,oyster,Ebay2_mp4,1,Ebay2_mp4_1,fiber,pink,3.402
Spring2021,Ebay,Ebay2,oyster,Ebay2_mp3,4,Ebay2_mp3_4,fiber,black,0.594
Spring2021,Ebay,Ebay2,oyster,Ebay2_mp3,5,Ebay2_mp3_5,fiber,clear,2.11
Spring2021,Ebay,Ebay2,oyster,Ebay2_mp2,9,Ebay2_mp2_9,fiber,clear,2.517
Spring2021,Ebay,Ebay2,oyster,Ebay2_mp2,8,Ebay2_mp2_8,fiber,clear,0.523
Spring2021,Ebay,Ebay2,oyster,Ebay2_mp2,7,Ebay2_mp2_7,fiber,clear,0.265
Spring2021,Ebay,Ebay2,oyster,Ebay2_mp2,7,Ebay2_mp2_7,fiber,clear,0.346
Spring2021,Ebay,Ebay2,oyster,Ebay2_mp2,7,Ebay2_mp2_7,fiber,black,0.582
Spring2021,Ebay,Ebay2,oyster,Ebay2_mp2,7,Ebay2_mp2_7,fiber,black,1.432
Spring2021,Ebay,Ebay2,oyster,Ebay2_mp2,6,Ebay2_mp2_6,fragment,black,0.105
Spring2021,Ebay,Ebay2,oyster,Ebay2_mp2,3,Ebay2_mp2_3,fiber,clear,0.559
Spring2021,Ebay,Ebay2,oyster,Ebay2_mp2,2,Ebay2_mp2_2,fiber,clear,1.083
Spring2021,Ebay,Ebay2,oyster,Ebay2_mp2,10,Ebay2_mp2_10,fiber,blue,1.444
Spring2021,Ebay,Ebay2,oyster,Ebay2_mp2,10,Ebay2_mp2_10,fiber,clear,0.922
Spring2021,Ebay,Ebay2,oyster,Ebay2_mp2,10,Ebay2_mp2_10,fiber,red,2.72
Spring2021,Ebay,Ebay2,oyster,Ebay2_mp12,2,Ebay2_mp12_2,fiber,clear,2.44
Spring2021,Ebay,Ebay2,oyster,Ebay2_mp12,1,Ebay2_mp12_1,fiber,black,0.172
Spring2021,Ebay,Ebay2,oyster,Ebay2_mp11,3,Ebay2_mp11_3,fiber,clear,2.112
Spring2021,Ebay,Ebay2,oyster,Ebay2_mp11,2,Ebay2_mp11_2,fiber,clear,0.396
Spring2021,Ebay,Ebay2,oyster,Ebay2_mp11,2,Ebay2_mp11_2,fiber,clear,0.423
Spring2021,Ebay,Ebay2,oyster,Ebay2_mp10,6,Ebay2_mp10_6,fiber,clear,0.591
Spring2021,Ebay,Ebay2,oyster,Ebay2_mp10,6,Ebay2_mp10_6,fiber,clear,1.113
Spring2021,Ebay,Ebay2,oyster,Ebay2_mp10,3,Ebay2_mp10_3,fiber,black,3.424
Spring2021,Ebay,Ebay2,oyster,Ebay2_mp10,2,Ebay2_mp10_2,fiber,black,3.279
Spring2021,Ebay,Ebay2,oyster,Ebay2_mp10,1,Ebay2_mp10_1,fiber,clear,0.276
Spring2021,Ebay,Ebay2,oyster,Ebay2_mp10,1,Ebay2_mp10_1,fiber,clear,0.328
Spring2021,Ebay,Ebay2,oyster,Ebay2_mp10,1,Ebay2_mp10_1,fiber,clear,0.593
Spring2021,Ebay,Ebay2,oyster,Ebay2_mp10,1,Ebay2_mp10_1,fiber,clear,0.994
Spring2021,Ebay,Ebay2,oyster,Ebay2_mp10,1,Ebay2_mp10_1,fiber,clear,0.544
Spring2021,Ebay,Ebay2,oyster,Ebay2_mp10,1,Ebay2_mp10_1,fiber,clear,0.75
Spring2021,Ebay,Ebay2,oyster,Ebay2_mp1,6,Ebay2_mp1_6,fiber,clear,3.04
Spring2021,Ebay,Ebay2,oyster,Ebay2_mp1,5,Ebay2_mp1_5,fiber,red,0.774
Spring2021,Ebay,Ebay2,oyster,Ebay2_mp1,4,Ebay2_mp1_4,fiber,yellow,2.985
Spring2021,Ebay,Ebay2,oyster,Ebay2_mp1,3,Ebay2_mp1_3,fiber,clear,1.019
Spring2021,Ebay,Ebay2,oyster,Ebay2_mp1,2,Ebay2_mp1_2,fiber,red,0.825
Spring2021,Ebay,Ebay1,waterblank,Ebay1_waterblank,1,Ebay1_waterblank_1,fiber,yellow,1.933
Spring2021,Ebay,Ebay1,waterblank,Ebay1_waterblank,1,Ebay1_waterblank_1,fragment,red,0.08
Spring2021,Ebay,Ebay1,waterblank,Ebay1_waterblank,1,Ebay1_waterblank_1,fiber,clear,1.054
Spring2021,Ebay,Ebay1,water,Ebay1_water3,5,Ebay1_water3_5,fiber,blue,0.45
Spring2021,Ebay,Ebay1,water,Ebay1_water3,4,Ebay1_water3_4,fiber,clear,4.671
Spring2021,Ebay,Ebay1,water,Ebay1_water3,4,Ebay1_water3_4,fiber,red,1.929
Spring2021,Ebay,Ebay1,water,Ebay1_water3,3,Ebay1_water3_3,fiber,red,0.074
Spring2021,Ebay,Ebay1,water,Ebay1_water3,2,Ebay1_water3_2,fiber,blue,0.945
Spring2021,Ebay,Ebay1,water,Ebay1_water3,1,Ebay1_water3_1,fiber,red,1.454
Spring2021,Ebay,Ebay1,water,Ebay1_water2,5,Ebay1_water2_5,fiber,red,2.217
Spring2021,Ebay,Ebay1,water,Ebay1_water2,4,Ebay1_water2_4,fiber,blue,3.415
Spring2021,Ebay,Ebay1,water,Ebay1_water2,3,Ebay1_water2_3,fiber,red,0.154
Spring2021,Ebay,Ebay1,water,Ebay1_water2,2,Ebay1_water2_2,fiber,black,0.325
Spring2021,Ebay,Ebay1,water,Ebay1_water2,1,Ebay1_water2_1,fiber,black,0.726
Spring2021,Ebay,Ebay1,water,Ebay1_water1,6,Ebay1_water1_6,fiber,blue,2.573
Spring2021,Ebay,Ebay1,water,Ebay1_water1,6,Ebay1_water1_6,fragment,pink,0.737
Spring2021,Ebay,Ebay1,water,Ebay1_water1,6,Ebay1_water1_6,fiber,red,0.433
Spring2021,Ebay,Ebay1,water,Ebay1_water1,5,Ebay1_water1_5,fiber,blue,9.68
Spring2021,Ebay,Ebay1,water,Ebay1_water1,4,Ebay1_water1_4,fiber,clear,0.435
Spring2021,Ebay,Ebay1,water,Ebay1_water1,3,Ebay1_water1_3,fiber,blue,0.959
Spring2021,Ebay,Ebay1,water,Ebay1_water1,2,Ebay1_water1_2,fiber,clear,0.699
Spring2021,Ebay,Ebay1,water,Ebay1_water1,1,Ebay1_water1_1,fragment,pink,0.51
Spring2021,Ebay,Ebay1,water,Ebay1_water1,1,Ebay1_water1_1,fiber,blue,2.075
Spring2021,Dksn,Dksn3,waterblank,Dksn3_waterblank,1,Dksn3_waterblank_1,fiber,clear,0.43
Spring2021,Dksn,Dksn3,waterblank,Dksn3_waterblank,1,Dksn3_waterblank_1,fragment,clear,0.204
Spring2021,Dksn,Dksn3,waterblank,Dksn3_waterblank,1,Dksn3_waterblank_1,fragment,clear,0.172
Spring2021,Dksn,Dksn3,water,Dksn3_water3,5,Dksn3_water3_5,fiber,clear,0.968
Spring2021,Dksn,Dksn3,water,Dksn3_water3,5,Dksn3_water3_5,fiber,black,1.265
Spring2021,Dksn,Dksn3,water,Dksn3_water3,4,Dksn3_water3_4,fragment,clear,0.943
Spring2021,Dksn,Dksn3,water,Dksn3_water3,4,Dksn3_water3_4,fiber,clear,3.009
Spring2021,Dksn,Dksn3,water,Dksn3_water3,3,Dksn3_water3_3,fiber,clear,1.635
Spring2021,Dksn,Dksn3,water,Dksn3_water3,3,Dksn3_water3_3,fiber,clear,7.494
Spring2021,Dksn,Dksn3,water,Dksn3_water3,2,Dksn3_water3_2,fiber,black,1.042
Spring2021,Dksn,Dksn3,water,Dksn3_water3,2,Dksn3_water3_2,fiber,black,0.427
Spring2021,Dksn,Dksn3,water,Dksn3_water3,1,Dksn3_water3_1,fiber,black,0.806
Spring2021,Dksn,Dksn3,water,Dksn3_water3,1,Dksn3_water3_1,fiber,clear,3.129
Spring2021,Dksn,Dksn3,water,Dksn3_water2,5,Dksn3_water2_5,fiber,black,1.552
Spring2021,Dksn,Dksn3,water,Dksn3_water2,4,Dksn3_water2_4,fiber,clear,0.95
Spring2021,Dksn,Dksn3,water,Dksn3_water2,4,Dksn3_water2_4,fiber,clear,0.815
Spring2021,Dksn,Dksn3,water,Dksn3_water2,3,Dksn3_water2_3,fragment,clear,0.713
Spring2021,Dksn,Dksn3,water,Dksn3_water2,2,Dksn3_water2_2,fragment,pink,0.215
Spring2021,Dksn,Dksn3,water,Dksn3_water2,2,Dksn3_water2_2,fragment,clear,0.407
Spring2021,Dksn,Dksn3,water,Dksn3_water2,1,Dksn3_water2_1,fiber,clear,4.346
Spring2021,Dksn,Dksn3,water,Dksn3_water1,4,Dksn3_water1_4,fiber,clear,0.841
Spring2021,Dksn,Dksn3,water,Dksn3_water1,3,Dksn3_water1_3,fiber,clear,1.831
Spring2021,Dksn,Dksn3,water,Dksn3_water1,3,Dksn3_water1_3,fragment,clear,0.663
Spring2021,Dksn,Dksn3,water,Dksn3_water1,1,Dksn3_water1_1,fragment,clear,0.45
Spring2021,Dksn,Dksn2,waterblank,Dksn2_waterblank,1,Dksn2_waterblank_1,fiber,clear,1.16
Spring2021,Dksn,Dksn2,waterblank,Dksn2_waterblank,1,Dksn2_waterblank_1,fiber,clear,3.259
Spring2021,Dksn,Dksn2,waterblank,Dksn2_waterblank,1,Dksn2_waterblank_1,fiber,clear,1.31
Spring2021,Dksn,Dksn2,water,Dksn2_water3,4,Dksn2_water3_4,fiber,clear,0.731
Spring2021,Dksn,Dksn2,water,Dksn2_water3,1,Dksn2_water3_1,fiber,clear,1.508
Spring2021,Dksn,Dksn2,water,Dksn2_water2,5,Dksn2_water2_5,fragment,clear,0.391
Spring2021,Dksn,Dksn2,water,Dksn2_water2,3,Dksn2_water2_3,fiber,black,10.253
Spring2021,Dksn,Dksn2,water,Dksn2_water2,3,Dksn2_water2_3,fragment,blue,0.16
Spring2021,Dksn,Dksn2,water,Dksn2_water2,1,Dksn2_water2_1,fiber,clear,1.813
Spring2021,Dksn,Dksn2,water,Dksn2_water1,4,Dksn2_water1_4,fiber,clear,2.708
Spring2021,Dksn,Dksn2,water,Dksn2_water1,1,Dksn2_water1_1,fiber,blue,1.892
Spring2021,Dksn,Dksn2,water,Dksn2_water1,1,Dksn2_water1_1,fiber,clear,0.355
Spring2021,Dksn,Dksn1,waterblank,Dksn1_waterblank,1,Dksn1_waterblank_1,fiber,clear,0.925
Spring2021,Dksn,Dksn1,waterblank,Dksn1_waterblank,1,Dksn1_waterblank_1,fiber,black,0.229
Spring2021,Dksn,Dksn1,waterblank,Dksn1_waterblank,1,Dksn1_waterblank_1,fragment,clear,0.219
Spring2021,Dksn,Dksn1,waterblank,Dksn1_waterblank,1,Dksn1_waterblank_1,fiber,clear,0.699
Spring2021,Dksn,Dksn1,waterblank,Dksn1_waterblank,1,Dksn1_waterblank_1,fragment,clear,0.506
Spring2021,Dksn,Dksn1,water,Dksn1_water3,5,Dksn1_water3_5,fiber,blue,0.85
Spring2021,Dksn,Dksn1,water,Dksn1_water3,5,Dksn1_water3_5,fragment,red,0.317
Spring2021,Dksn,Dksn1,water,Dksn1_water3,3,Dksn1_water3_3,fiber,clear,0.842
Spring2021,Dksn,Dksn1,water,Dksn1_water3,2,Dksn1_water3_2,fragment,clear,0.144
Spring2021,Dksn,Dksn1,water,Dksn1_water2,5,Dksn1_water2_5,fiber,clear,1.823
Spring2021,Dksn,Dksn1,water,Dksn1_water2,3,Dksn1_water2_3,fiber,clear,4.583
Spring2021,Dksn,Dksn1,water,Dksn1_water1,5,Dksn1_water1_5,fragment,blue,0.1
Spring2021,Dksn,Dksn1,water,Dksn1_water1,5,Dksn1_water1_5,fiber,clear,1.188
Spring2021,Dksn,Dksn1,water,Dksn1_water1,4,Dksn1_water1_4,fiber,clear,0.476
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp12,3,Ebay5_mp12_3,fiber,clear,1.681
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp12,3,Ebay5_mp12_3,fiber,black,2.2
Spring2021,Ebay,Ebay2,oyster,Ebay2_mp5,2,Ebay2_mp5_2,fiber,clear,0.725
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp1,5,Ebay5_mp1_5,fiber,clear,1.998
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp8,2,Ebay5_mp8_2,fragment,clear,0.367
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp8,3,Ebay5_mp8_3,fiber,clear,1.743
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp8,3,Ebay5_mp8_3,fragment,clear,0.412
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp10,2,Ebay5_mp10_2,fiber,clear,0.74
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp10,2,Ebay5_mp10_2,fiber,grey,0.358
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp10,3,Ebay5_mp10_3,fiber,clear,3.854
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp10,4,Ebay5_mp10_4,fiber,clear,0.322
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp12,2,Ebay5_mp12_2,fiber,clear,0.65
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp12,2,Ebay5_mp12_2,fiber,black,1.403
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp12,4,Ebay5_mp12_4,fiber,clear,5.349
Spring2021,Ebay,Ebay5,oyster,Ebay5_mp12,5,Ebay5_mp12_5,fiber,clear,1.249
Spring2021,Ebay,Ebay5,oysterblank,Ebay5_oysterblank3,1,Ebay5_oysterblank3_1,fiber,clear,0.532
Spring2021,Ebay,Ebay5,oysterblank,Ebay5_oysterblank3,1,Ebay5_oysterblank3_1,fragment,red,0.126
Spring2021,Ebay,Ebay5,oysterblank,Ebay5_oysterblank3,1,Ebay5_oysterblank3_1,fiber,black,2.34
Spring2021,Xbay,Xbay2,oyster,Xbay2_mp1,2,Xbay2_mp1_2,fiber,clear,0.498
Spring2021,Xbay,Xbay2,oyster,Xbay2_mp1,2,Xbay2_mp1_2,fiber,yellow,0.934
Spring2021,Xbay,Xbay2,oyster,Xbay2_mp1,6,Xbay2_mp1_6,fiber,grey,1.752
Spring2021,Xbay,Xbay2,oyster,Xbay2_mp1,8,Xbay2_mp1_8,fiber,clear,0.475
Spring2021,Xbay,Xbay2,oyster,Xbay2_mp1,10,Xbay2_mp1_10,fragment,clear,1.289
Spring2021,Xbay,Xbay2,oyster,Xbay2_mp2,1,Xbay2_mp2_1,fiber,blue,0.079
Spring2021,Xbay,Xbay2,oyster,Xbay2_mp2,2,Xbay2_mp2_2,film,pink,0.632
Spring2021,Xbay,Xbay2,oyster,Xbay2_mp2,5,Xbay2_mp2_5,fragment,clear,0.564
Spring2021,Xbay,Xbay2,oyster,Xbay2_mp2,5,Xbay2_mp2_5,fragment,clear,0.274
Spring2021,Xbay,Xbay2,oyster,Xbay2_mp3,2,Xbay2_mp3_2,fiber,clear,1.077
Spring2021,Xbay,Xbay2,oyster,Xbay2_mp3,3,Xbay2_mp3_3,fiber,clear,0.795
Spring2021,Xbay,Xbay2,oyster,Xbay2_mp4,1,Xbay2_mp4_1,fiber,clear,0.819
Spring2021,Xbay,Xbay2,oyster,Xbay2_mp4,2,Xbay2_mp4_2,fiber,clear,0.857
Spring2021,Xbay,Xbay2,oyster,Xbay2_mp4,3,Xbay2_mp4_3,fiber,clear,0.663
Spring2021,Xbay,Xbay2,oyster,Xbay2_mp4,3,Xbay2_mp4_3,fiber,clear,0.273
Spring2021,Xbay,Xbay2,oyster,Xbay2_mp4,5,Xbay2_mp4_5,fiber,clear,0.766
Spring2021,Xbay,Xbay2,oyster,Xbay2_mp4,7,Xbay2_mp4_7,fiber,clear,0.376
Spring2021,Xbay,Xbay2,oyster,Xbay2_mp4,7,Xbay2_mp4_7,fiber,black,0.163
Spring2021,Xbay,Xbay2,oyster,Xbay2_mp5,2,Xbay2_mp5_2,fragment,white,0.806
Spring2021,Xbay,Xbay2,oyster,Xbay2_mp5,3,Xbay2_mp5_3,fiber,black,1.14
Spring2021,Xbay,Xbay2,oyster,Xbay2_mp5,4,Xbay2_mp5_4,fiber,clear,0.505
Spring2021,Xbay,Xbay2,oyster,Xbay2_mp5,5,Xbay2_mp5_5,fiber,clear,0.568
Spring2021,Xbay,Xbay2,oyster,Xbay2_mp5,5,Xbay2_mp5_5,fiber,blue,0.634
Spring2021,Xbay,Xbay2,oyster,Xbay2_mp6,1,Xbay2_mp6_1,fiber,clear,0.44
Spring2021,Xbay,Xbay2,oyster,Xbay2_mp6,5,Xbay2_mp6_5,fiber,clear,0.593
Spring2021,Xbay,Xbay2,oyster,Xbay2_mp6,5,Xbay2_mp6_5,fiber,grey,0.426
Spring2021,Xbay,Xbay2,oyster,Xbay2_mp6,6,Xbay2_mp6_6,fiber,black,0.636
Spring2021,Xbay,Xbay2,oyster,Xbay2_mp6,6,Xbay2_mp6_6,fiber,clear,0.297
Spring2021,Xbay,Xbay2,oyster,Xbay2_mp6,6,Xbay2_mp6_6,fiber,blue,0.151
Spring2021,Xbay,Xbay2,oyster,Xbay2_mp7,2,Xbay2_mp7_2,fiber,clear,0.723
Spring2021,Xbay,Xbay2,oyster,Xbay2_mp7,3,Xbay2_mp7_3,fiber,clear,0.576
Spring2021,Xbay,Xbay2,oyster,Xbay2_mp7,5,Xbay2_mp7_5,fiber,blue,0.7
Spring2021,Xbay,Xbay2,oyster,Xbay2_mp7,6,Xbay2_mp7_6,fiber,black,0.726
Spring2021,Xbay,Xbay2,oyster,Xbay2_mp7,6,Xbay2_mp7_6,fiber,clear,0.786
Spring2021,Xbay,Xbay2,oyster,Xbay2_mp7,6,Xbay2_mp7_6,fiber,pink,0.733
Spring2021,Xbay,Xbay2,oyster,Xbay2_mp8,2,Xbay2_mp8_2,fiber,pink,0.307
Spring2021,Xbay,Xbay2,oyster,Xbay2_mp8,2,Xbay2_mp8_2,fragment,black,0.357
Spring2021,Xbay,Xbay2,oyster,Xbay2_mp8,2,Xbay2_mp8_2,fiber,clear,0.393
Spring2021,Xbay,Xbay2,oyster,Xbay2_mp8,4,Xbay2_mp8_4,fiber,clear,0.703
Spring2021,Xbay,Xbay2,oysterblank,Xbay2_oysterblank1,1,Xbay2_oysterblank1_1,fiber,clear,0.748
Spring2021,Xbay,Xbay2,oysterblank,Xbay2_oysterblank1,1,Xbay2_oysterblank1_1,fiber,clear,0.268
Spring2021,Xbay,Xbay2,oysterblank,Xbay2_oysterblank1,1,Xbay2_oysterblank1_1,fiber,clear,1.052
Spring2021,Xbay,Xbay2,oysterblank,Xbay2_oysterblank1,1,Xbay2_oysterblank1_1,fiber,black,0.219
Spring2021,Xbay,Xbay2,oysterblank,Xbay2_oysterblank1,1,Xbay2_oysterblank1_1,fiber,clear,7.479
Spring2021,Xbay,Xbay2,oysterblank,Xbay2_oysterblank1,1,Xbay2_oysterblank1_1,film,blue,0.171
Spring2021,Xbay,Xbay2,oysterblank,Xbay2_oysterblank2,1,Xbay2_oysterblank2_1,fiber,clear,3.272
Spring2021,Xbay,Xbay2,oysterblank,Xbay2_oysterblank2,1,Xbay2_oysterblank2_1,fiber,clear,0.726
Spring2021,Xbay,Xbay2,oysterblank,Xbay2_oysterblank2,1,Xbay2_oysterblank2_1,fiber,blue,2.118
Spring2021,Xbay,Xbay2,oyster,Xbay2_mp9,5,Xbay2_mp9_5,fiber,black,0.668
Spring2021,Xbay,Xbay2,oyster,Xbay2_mp9,5,Xbay2_mp9_5,fiber,clear,0.428
Spring2021,Xbay,Xbay2,oyster,Xbay2_mp9,6,Xbay2_mp9_6,fiber,clear,0.564
Spring2021,Xbay,Xbay2,oyster,Xbay2_mp9,7,Xbay2_mp9_7,fiber,clear,0.249
Spring2021,Xbay,Xbay2,oyster,Xbay2_mp9,9,Xbay2_mp9_9,fiber,blue,2.186
Spring2021,Xbay,Xbay2,oyster,Xbay2_mp9,10,Xbay2_mp9_10,fiber,grey,0.865
Spring2021,Xbay,Xbay2,oyster,Xbay2_mp9,10,Xbay2_mp9_10,fiber,black,0.506
Spring2021,Xbay,Xbay2,oyster,Xbay2_mp9,11,Xbay2_mp9_11,fiber,black,2.877
Spring2021,Xbay,Xbay2,oyster,Xbay2_mp9,13,Xbay2_mp9_13,fiber,grey,0.632
Spring2021,Xbay,Xbay2,oyster,Xbay2_mp9,13,Xbay2_mp9_13,fiber,clear,0.756
Spring2021,Xbay,Xbay2,oyster,Xbay2_mp11,1,Xbay2_mp11_1,fiber,clear,0.811
Spring2021,Xbay,Xbay2,oyster,Xbay2_mp11,2,Xbay2_mp11_2,fiber,clear,0.676
Spring2021,Xbay,Xbay2,oyster,Xbay2_mp11,3,Xbay2_mp11_3,fiber,clear,0.329
Spring2021,Xbay,Xbay2,oyster,Xbay2_mp11,4,Xbay2_mp11_4,fiber,blue,1.384
Spring2021,Xbay,Xbay2,oyster,Xbay2_mp10,1,Xbay2_mp10_1,fiber,clear,0.321
Spring2021,Xbay,Xbay2,oyster,Xbay2_mp10,2,Xbay2_mp10_2,fiber,clear,0.664
Spring2021,Xbay,Xbay2,oyster,Xbay2_mp10,3,Xbay2_mp10_3,film,clear,0.296
Spring2021,Xbay,Xbay2,oyster,Xbay2_mp10,4,Xbay2_mp10_4,fiber,blue,0.253
Spring2021,Xbay,Xbay2,oyster,Xbay2_mp10,4,Xbay2_mp10_4,fragment,grey,0.324
Spring2021,Xbay,Xbay2,oyster,Xbay2_mp10,5,Xbay2_mp10_5,fiber,black,0.311
Spring2021,Xbay,Xbay2,oyster,Xbay2_mp10,5,Xbay2_mp10_5,fiber,clear,1.608
Spring2021,Xbay,Xbay3,oyster,Xbay3_mp3,4,Xbay3_mp3_4,fiber,clear,0.403
Spring2021,Xbay,Xbay3,oyster,Xbay3_mp3,4,Xbay3_mp3_4,fiber,clear,0.629
Spring2021,Xbay,Xbay3,oyster,Xbay3_mp3,5,Xbay3_mp3_5,fiber,clear,0.415
Spring2021,Xbay,Xbay3,oyster,Xbay3_mp3,5,Xbay3_mp3_5,fragment,blue,0.065
Spring2021,Xbay,Xbay3,oyster,Xbay3_mp3,6,Xbay3_mp3_6,fiber,clear,0.572
Spring2021,Xbay,Xbay3,oyster,Xbay3_mp3,7,Xbay3_mp3_7,fragment,clear,0.267
Spring2021,Xbay,Xbay3,oyster,Xbay3_mp3,9,Xbay3_mp3_9,fiber,black,0.246
Spring2021,Xbay,Xbay3,oyster,Xbay3_mp3,10,Xbay3_mp3_10,fragment,clear,0.298
Spring2021,Xbay,Xbay2,oysterblank,Xbay2_oysterblank3,1,Xbay2_oysterblank3_1,fiber,yellow,2.503
Spring2021,Xbay,Xbay2,oysterblank,Xbay2_oysterblank3,1,Xbay2_oysterblank3_1,fiber,clear,0.419
Spring2021,Xbay,Xbay2,oysterblank,Xbay2_oysterblank3,1,Xbay2_oysterblank3_1,fiber,clear,0.986
Spring2021,Xbay,Xbay2,oysterblank,Xbay2_oysterblank3,1,Xbay2_oysterblank3_1,fiber,black,1.848
Spring2021,Xbay,Xbay3,oysterblank,Xbay3_oysterblank1,1,Xbay3_oysterblank1_1,fiber,blue,0.506
Spring2021,Xbay,Xbay3,oyster,Xbay3_mp4,2,Xbay3_mp4_2,fiber,clear,0.674
Spring2021,Xbay,Xbay3,oyster,Xbay3_mp4,4,Xbay3_mp4_4,fiber,clear,0.471
Spring2021,Xbay,Xbay2,oyster,Xbay2_mp12,2,Xbay2_mp12_2,fiber,clear,5.037
Spring2021,Xbay,Xbay2,oyster,Xbay2_mp12,3,Xbay2_mp12_3,fiber,clear,1.153
Spring2021,Xbay,Xbay2,oyster,Xbay2_mp12,4,Xbay2_mp12_4,fiber,clear,0.727
Spring2021,Xbay,Xbay2,oyster,Xbay2_mp12,4,Xbay2_mp12_4,fragment,clear,0.362
Spring2021,Xbay,Xbay3,oyster,Xbay3_mp1,1,Xbay3_mp1_1,fiber,clear,0.404
Spring2021,Xbay,Xbay3,oyster,Xbay3_mp1,2,Xbay3_mp1_2,fiber,blue,0.722
Spring2021,Xbay,Xbay3,oyster,Xbay3_mp2,3,Xbay3_mp2_3,fragment,clear,0.219
Spring2021,Xbay,Xbay3,oyster,Xbay3_mp2,3,Xbay3_mp2_3,fiber,clear,0.897
Spring2021,Xbay,Xbay3,oyster,Xbay3_mp2,4,Xbay3_mp2_4,fiber,blue,0.265
Spring2021,Xbay,Xbay3,oyster,Xbay3_mp2,5,Xbay3_mp2_5,fiber,clear,0.804
Spring2021,Xbay,Xbay2,oyster,Xbay2_mp7,2,Xbay2_mp7_2,fiber,white,0.572
Spring2021,Xbay,Xbay2,oyster,xbay2_mp7,2,xbay2_mp7_2,fiber,clear,0.397
Spring2021,Xbay,Xbay3,oyster,Xbay3_mp5,1,Xbay3_mp5_1,fiber,pink,0.299
Spring2021,Xbay,Xbay3,oyster,Xbay3_mp5,2,Xbay3_mp5_2,fiber,clear,0.319
Spring2021,Xbay,Xbay3,oyster,Xbay3_mp5,3,Xbay3_mp5_3,fiber,clear,3.008
Spring2021,Xbay,Xbay3,oyster,Xbay3_mp5,3,Xbay3_mp5_3,fragment,blue,0.144
Spring2021,Xbay,Xbay3,oyster,Xbay3_mp5,4,Xbay3_mp5_4,fragment,black,0.25
Spring2021,Xbay,Xbay3,oyster,Xbay3_mp5,6,Xbay3_mp5_6,fragment,clear,0.273
Spring2021,Xbay,Xbay3,oyster,Xbay3_mp5,7,Xbay3_mp5_7,fiber,clear,0.746
Spring2021,Xbay,Xbay3,oyster,Xbay3_mp8,3,Xbay3_mp8_3,fiber,clear,0.511
Spring2021,Xbay,Xbay3,oyster,Xbay3_mp8,4,Xbay3_mp8_4,fiber,grey,0.836
Spring2021,Xbay,Xbay3,oyster,Xbay3_mp8,4,Xbay3_mp8_4,fiber,clear,0.654
Spring2021,Xbay,Xbay3,oyster,Xbay3_mp8,5,Xbay3_mp8_5,fiber,blue,3.438
Spring2021,Xbay,Xbay3,oyster,Xbay3_mp8,5,Xbay3_mp8_5,fiber,clear,1.32
Spring2021,Xbay,Xbay3,oyster,Xbay3_mp8,6,Xbay3_mp8_6,fiber,clear,0.438
